OID,ident,lat,long,id,alt,gs,time,heading
-1,,38.2172,-121.7101,CPA885,30000,513,11/07/2016 19:26:56,350
-1,,37.54367,-122.191,BAW285,2900,170,11/07/2016 19:27:05,298
-1,,38.42361,-116.39028,UAL477,34000,408,11/07/2016 19:27:06,255
-1,,37.60725,-121.934,SWA18,4500,217,11/07/2016 19:27:07,272
-1,,37.54747,-122.2001,BAW285,2700,166,11/07/2016 19:27:20,299
-1,,34.42203,-117.5634,AL102,21600,470,11/07/2016 19:27:20,56
-1,,38.30677,-121.7321,CPA885,30000,513,11/07/2016 19:27:33,349
-1,,38.14778,-113.27611,VRD714,37000,455,11/07/2016 19:27:33,107
-1,,37.55476,-122.2174,BAW285,2400,168,11/07/2016 19:27:35,299
-1,,37.17139,-118.73278,RSP401,37000,322,11/07/2016 19:27:45,209
-1,,37.6067,-121.9867,SWA18,3900,218,11/07/2016 19:27:49,268
-1,,37.56015,-122.2301,BAW285,2200,160,11/07/2016 19:27:50,299
-1,,38.52639,-119.835,TMC899,40200,474,11/07/2016 19:27:57,84
-1,,38.39726,-121.75449,CPA885,30000,513,11/07/2016 19:28:04,349
-1,,37.60593,-122.0079,SWA18,3700,214,11/07/2016 19:28:05,268
-1,,38.39333,-116.53083,UAL477,34000,408,11/07/2016 19:28:08,255
-1,,38.11786,-113.1529,VRD714,37000,462,11/07/2016 19:28:11,107
-1,,37.56958,-122.2526,BAW285,1800,140,11/07/2016 19:28:20,298
-1,,34.49986,-117.4233,AL102,22900,477,11/07/2016 19:28:23,56
-1,,37.60676,-122.0305,SWA18,3300,207,11/07/2016 19:28:23,279
-1,,37.57425,-122.2637,BAW285,1600,142,11/07/2016 19:28:35,298
-1,,37.60876,-122.04789,SWA18,3100,201,11/07/2016 19:28:38,278
-1,,38.48846,-121.7769,CPA885,30000,510,11/07/2016 19:28:44,350
-1,,37.09583,-118.78944,RSP401,37000,321,11/07/2016 19:28:46,211
-1,,37.57855,-122.2738,BAW285,1400,141,11/07/2016 19:28:50,298
-1,,37.61055,-122.064,SWA18,2900,193,11/07/2016 19:28:53,279
-1,,38.53472,-119.68861,TMC899,41000,472,11/07/2016 19:28:59,86
-1,,38.37,-116.64167,UAL477,34000,410,11/07/2016 19:28:59,255
-1,,37.58293,-122.2843,BAW285,1300,137,11/07/2016 19:29:05,298
-1,,37.61258,-122.0778,SWA18,2700,189,11/07/2016 19:29:09,293
-1,,37.5872,-122.2945,BAW285,1100,133,11/07/2016 19:29:20,299
-1,,34.5743,-117.2884,AL102,24000,485,11/07/2016 19:29:23,56
-1,,37.59149,-122.3047,BAW285,900,131,11/07/2016 19:29:35,298
-1,,38.62141,-121.8099,CPA885,30000,506,11/07/2016 19:29:46,349
-1,,37.02194,-118.84833,RSP401,37000,319,11/07/2016 19:29:48,213
-1,,37.63469,-122.1139,SWA18,2000,175,11/07/2016 19:29:48,311
-1,,37.59576,-122.3149,BAW285,800,131,11/07/2016 19:29:50,299
-1,,38.55083,-119.48889,TMC899,41000,474,11/07/2016 19:30:01,84
-1,,38.34,-116.78222,UAL477,34000,410,11/07/2016 19:30:01,255
-1,,37.64228,-122.1254,SWA18,1800,165,11/07/2016 19:30:03,311
-1,,37.64931,-122.1361,SWA18,1600,156,11/07/2016 19:30:18,310
-1,,34.64337,-117.1631,AL102,25000,488,11/07/2016 19:30:23,56
-1,,37.65569,-122.1457,SWA18,1400,140,11/07/2016 19:30:33,310
-1,,38.7762,-121.8484,CPA885,30000,507,11/07/2016 19:30:48,349
-1,,37.66164,-122.1546,SWA18,1200,132,11/07/2016 19:30:48,310
-1,,36.9475,-118.90333,RSP401,37000,315,11/07/2016 19:30:50,211
-1,,38.56194,-119.31861,TMC899,41000,481,11/07/2016 19:31:02,85
-1,,38.31028,-116.92167,UAL477,34000,410,11/07/2016 19:31:02,255
-1,,37.66763,-122.1635,SWA18,1000,131,11/07/2016 19:31:03,310
-1,,38.83793,-121.8637,CPA885,30000,506,11/07/2016 19:31:18,349
-1,,37.67342,-122.1721,SWA18,900,133,11/07/2016 19:31:18,311
-1,,34.72334,-117.0174,AL102,26600,481,11/07/2016 19:31:23,56
-1,,37.67967,-122.1815,SWA18,700,132,11/07/2016 19:31:33,310
-1,,38.91563,-121.8832,CPA885,30000,505,11/07/2016 19:31:48,349
-1,,37.68534,-122.19,SWA18,500,134,11/07/2016 19:31:48,310
-1,,36.8725,-118.95917,RSP401,37000,313,11/07/2016 19:31:52,211
-1,,38.57306,-119.1475,TMC899,41000,484,11/07/2016 19:32:04,85
-1,,38.27528,-117.08861,UAL477,34000,410,11/07/2016 19:32:04,255
-1,,38.96704,-121.8961,CPA885,30000,505,11/07/2016 19:32:18,349
-1,,34.79556,-116.8854,AL102,27800,477,11/07/2016 19:32:23,56
-1,,39.03699,-121.9136,CPA885,30000,506,11/07/2016 19:32:49,349
-1,,36.79861,-119.015,RSP401,37000,312,11/07/2016 19:32:53,211
-1,,38.58361,-118.97361,TMC899,41000,489,11/07/2016 19:33:06,86
-1,,38.24583,-117.21833,UAL477,34000,415,11/07/2016 19:33:06,254
-1,,39.12076,-121.9346,CPA885,30000,506,11/07/2016 19:33:19,349
-1,,34.87186,-116.7454,AL102,28700,482,11/07/2016 19:33:24,56
-1,,39.18842,-121.9517,CPA885,30000,506,11/07/2016 19:33:50,349
-1,,36.70944,-119.08028,RSP401,36500,312,11/07/2016 19:33:55,210
-1,,38.595,-118.80306,TMC899,41000,489,11/07/2016 19:34:08,85
-1,,38.215,-117.35722,UAL477,34000,414,11/07/2016 19:34:08,254
-1,,34.94458,-116.6115,AL102,29200,494,11/07/2016 19:34:25,56
-1,,39.27403,-121.97333,CPA885,30000,508,11/07/2016 19:34:31,349
-1,,34.97521,-116.5622,AL102,29400,495,11/07/2016 19:34:49,46
-1,,36.62917,-119.14056,RSP401,35500,327,11/07/2016 19:34:57,211
-1,,39.35903,-121.9948,CPA885,30000,509,11/07/2016 19:35:01,349
-1,,38.60611,-118.63333,TMC899,41000,488,11/07/2016 19:35:09,85
-1,,38.18389,-117.50111,UAL477,34000,413,11/07/2016 19:35:09,255
-1,,35.03151,-116.4924,AL102,30000,494,11/07/2016 19:35:19,45
-1,,39.42472,-122.0115,CPA885,30000,509,11/07/2016 19:35:31,349
-1,,35.07587,-116.4371,AL102,30400,494,11/07/2016 19:35:49,45
-1,,36.54722,-119.20083,RSP401,34600,338,11/07/2016 19:35:59,210
-1,,35.10676,-116.3985,AL102,30600,493,11/07/2016 19:36:06,45
-1,,39.5056,-122.0321,CPA885,30000,509,11/07/2016 19:36:10,349
-1,,38.61778,-118.43028,TMC899,41000,485,11/07/2016 19:36:11,86
-1,,38.14611,-117.66861,UAL477,34000,413,11/07/2016 19:36:11,254
-1,,35.15439,-116.3386,AL102,31100,493,11/07/2016 19:36:36,45
-1,,39.58237,-122.0517,CPA885,30000,509,11/07/2016 19:36:40,349
-1,,36.46472,-119.26,RSP401,33600,338,11/07/2016 19:37:00,210
-1,,39.65315,-122.0698,CPA885,30000,509,11/07/2016 19:37:11,349
-1,,38.62833,-118.26111,TMC899,41000,482,11/07/2016 19:37:13,85
-1,,38.11444,-117.8075,UAL477,34000,413,11/07/2016 19:37:13,254
-1,,35.23228,-116.2408,AL102,31900,488,11/07/2016 19:37:26,45
-1,,39.73512,-122.0907,CPA885,30000,509,11/07/2016 19:37:43,349
-1,,35.27225,-116.1906,AL102,32500,481,11/07/2016 19:37:57,45
-1,,36.38139,-119.32222,RSP401,32600,345,11/07/2016 19:38:02,211
-1,,38.63806,-118.08556,TMC899,41000,482,11/07/2016 19:38:15,86
-1,,38.08306,-117.94611,UAL477,34000,412,11/07/2016 19:38:15,254
-1,,39.86917,-122.12528,CPA885,30000,508,11/07/2016 19:38:46,349
-1,,39.75641,-122.09614,CPA885,30000,510,11/07/2016 19:38:50,349
-1,,35.37003,-116.0672,AL102,33000,478,11/07/2016 19:39:01,45
-1,,36.29861,-119.385,RSP401,31600,346,11/07/2016 19:39:04,212
-1,,38.64806,-117.91389,TMC899,41000,482,11/07/2016 19:39:16,86
-1,,35.47472,-115.93489,AL102,33000,484,11/07/2016 19:40:01,46
-1,,36.21361,-119.445,RSP401,31000,347,11/07/2016 19:40:06,210
-1,,38.65694,-117.74417,TMC899,41000,481,11/07/2016 19:40:18,86
-1,,38.02,-118.22361,UAL477,34000,411,11/07/2016 19:40:18,254
-1,,35.52122,-115.8762,AL102,33000,484,11/07/2016 19:40:31,45
-1,,35.56675,-115.8185,AL102,33000,490,11/07/2016 19:41:01,46
-1,,36.11361,-119.51722,RSP401,31000,347,11/07/2016 19:41:08,210
-1,,38.66556,-117.57417,TMC899,41000,479,11/07/2016 19:41:20,86
-1,,37.98944,-118.36,UAL477,34000,409,11/07/2016 19:41:20,254
-1,,35.61968,-115.7511,AL102,33000,483,11/07/2016 19:41:41,46
-1,,36.03167,-119.57944,RSP401,31000,347,11/07/2016 19:42:09,212
-1,,35.67957,-115.6747,AL102,33000,481,11/07/2016 19:42:13,46
-1,,38.67417,-117.40417,TMC899,41000,478,11/07/2016 19:42:22,86
-1,,37.95722,-118.49694,UAL477,34000,407,11/07/2016 19:42:22,253
-1,,35.72251,-115.6197,AL102,33000,480,11/07/2016 19:42:43,46
-1,,35.94194,-119.61694,RSP401,31000,344,11/07/2016 19:43:11,199
-1,,38.68889,-117.23417,TMC899,41000,478,11/07/2016 19:43:24,84
-1,,37.91667,-118.66,UAL477,34000,407,11/07/2016 19:43:24,253
-1,,35.83511,-115.4758,AL102,33000,484,11/07/2016 19:43:53,46
-1,,35.84139,-119.61889,RSP401,31000,352,11/07/2016 19:44:13,181
-1,,35.88245,-115.4148,AL102,33000,485,11/07/2016 19:44:23,46
-1,,38.71861,-117.0675,TMC899,41000,478,11/07/2016 19:44:25,77
-1,,37.89083,-118.79889,UAL477,34000,406,11/07/2016 19:44:25,257
-1,,35.92836,-115.3556,AL102,33000,485,11/07/2016 19:44:53,46
-1,,35.74306,-119.62278,RSP401,31000,352,11/07/2016 19:45:15,182
-1,,35.97739,-115.2923,AL102,33000,485,11/07/2016 19:45:24,46
-1,,38.74667,-116.89833,TMC899,41100,480,11/07/2016 19:45:27,78
-1,,37.88028,-118.94306,UAL477,34000,409,11/07/2016 19:45:27,265
-1,,36.02403,-115.2317,AL102,33000,487,11/07/2016 19:45:54,46
-1,,38.76861,-116.76472,TMC899,41000,479,11/07/2016 19:46:09,78
-1,,35.64694,-119.62722,RSP401,31000,351,11/07/2016 19:46:16,182
-1,,36.07205,-115.1698,AL102,33000,486,11/07/2016 19:46:25,46
-1,,37.86,-119.07778,UAL477,34000,409,11/07/2016 19:46:29,259
-1,,35.58806,-119.62944,RSP401,31000,351,11/07/2016 19:46:46,182
-1,,36.11737,-115.1118,AL102,33000,487,11/07/2016 19:46:55,45
-1,,38.79667,-116.59722,TMC899,41000,479,11/07/2016 19:47:11,78
-1,,36.17496,-115.03933,AL102,33000,484,11/07/2016 19:47:30,46
-1,,37.84417,-119.21306,UAL477,34000,396,11/07/2016 19:47:31,262
-1,,35.48917,-119.63278,RSP401,30300,351,11/07/2016 19:47:48,182
-1,,36.22545,-114.97553,AL102,33000,486,11/07/2016 19:48:03,46
-1,,38.82389,-116.43167,TMC899,41000,479,11/07/2016 19:48:13,78
-1,,37.82833,-119.34806,UAL477,34000,393,11/07/2016 19:48:33,262
-1,,36.27476,-114.9127,AL102,33000,487,11/07/2016 19:48:34,45
-1,,35.38722,-119.63667,RSP401,29400,355,11/07/2016 19:48:50,182
-1,,36.31587,-114.8605,AL102,33000,488,11/07/2016 19:49:05,45
-1,,38.85111,-116.26472,TMC899,41000,479,11/07/2016 19:49:15,78
-1,,37.81333,-119.48028,UAL477,34000,384,11/07/2016 19:49:34,262
-1,,36.36383,-114.7992,AL102,33000,491,11/07/2016 19:49:36,46
-1,,35.28,-119.6375,RSP401,28500,372,11/07/2016 19:49:53,180
-1,,38.88389,-116.06278,TMC899,41000,479,11/07/2016 19:50:17,78
-1,,36.42934,-114.6909,AL102,33000,493,11/07/2016 19:50:18,56
-1,,37.79306,-119.64667,UAL477,34000,396,11/07/2016 19:50:36,261
-1,,36.46092,-114.6328,AL102,33000,493,11/07/2016 19:50:50,55
-1,,35.18139,-119.57722,RSP401,27500,389,11/07/2016 19:50:55,154
-1,,38.91056,-115.895,TMC899,41000,480,11/07/2016 19:51:19,78
-1,,36.5098,-114.5431,AL102,33000,493,11/07/2016 19:51:23,55
-1,,37.7775,-119.78722,UAL477,34000,399,11/07/2016 19:51:37,262
-1,,35.07222,-119.48278,RSP401,24700,401,11/07/2016 19:51:57,145
-1,,38.93833,-115.72444,TMC899,41000,484,11/07/2016 19:52:21,78
-1,,37.76,-119.92611,UAL477,34000,399,11/07/2016 19:52:39,261
-1,,34.98306,-119.40833,RSP401,22200,394,11/07/2016 19:52:59,146
-1,,38.96528,-115.55556,TMC899,41000,484,11/07/2016 19:53:23,78
-1,,37.74222,-120.06639,UAL477,34000,403,11/07/2016 19:53:41,261
-1,,34.89972,-119.3375,RSP401,20400,374,11/07/2016 19:54:02,145
-1,,38.99333,-115.36944,TMC899,41000,481,11/07/2016 19:54:25,79
-1,,37.72472,-120.20806,UAL477,33900,404,11/07/2016 19:54:42,261
-1,,34.81583,-119.26639,RSP401,18500,370,11/07/2016 19:55:04,145
-1,,39.02083,-115.20083,TMC899,41000,481,11/07/2016 19:55:27,78
-1,,37.70722,-120.34611,UAL477,31900,402,11/07/2016 19:55:44,261
-1,,34.735,-119.1975,RSP401,16600,363,11/07/2016 19:56:06,145
-1,,39.04611,-115.03444,TMC899,41000,479,11/07/2016 19:56:29,79
-1,,37.7,-120.46667,UAL477,29800,382,11/07/2016 19:56:32,266
-1,,34.65778,-119.13333,RSP401,14700,347,11/07/2016 19:57:08,145
-1,,39.07083,-114.86806,TMC899,41000,476,11/07/2016 19:57:31,79
-1,,37.68333,-120.6,UAL477,27700,370,11/07/2016 19:57:33,261
-1,,34.56917,-119.05583,RSP401,12700,334,11/07/2016 19:58:11,144
-1,,37.66667,-120.71667,UAL477,25600,361,11/07/2016 19:58:32,260
-1,,34.49361,-118.99667,RSP401,11100,326,11/07/2016 19:59:13,147
-1,,37.65,-120.85,UAL477,23500,363,11/07/2016 19:59:32,261
-1,,34.42778,-118.93778,RSP401,10500,295,11/07/2016 20:00:15,143
-1,,37.63333,-120.96667,UAL477,21400,356,11/07/2016 20:00:32,260
-1,,34.36333,-118.88222,RSP401,9500,287,11/07/2016 20:01:17,144
-1,,37.61667,-121.08333,UAL477,19400,340,11/07/2016 20:01:33,260
-1,,34.32833,-118.79389,RSP401,8500,289,11/07/2016 20:02:20,116
-1,,37.6,-121.2,UAL477,17400,331,11/07/2016 20:02:32,260
-1,,34.29139,-118.68917,RSP401,7300,284,11/07/2016 20:03:22,113
-1,,37.58333,-121.31667,UAL477,15500,325,11/07/2016 20:03:32,260
-1,,34.26167,-118.60111,RSP401,6400,284,11/07/2016 20:04:24,112
-1,,37.56667,-121.43333,UAL477,13500,316,11/07/2016 20:04:38,260
-1,,34.24694,-119.26361,SKW5514,15800,345,11/07/2016 20:05:01,83
-1,,34.23306,-118.51889,RSP401,5400,272,11/07/2016 20:05:26,113
-1,,37.56667,-121.55,UAL477,11600,312,11/07/2016 20:05:38,270
-1,,34.21667,-118.46667,RSP401,5200,264,11/07/2016 20:05:56,111
-1,,34.25833,-119.14667,SKW5514,17000,349,11/07/2016 20:06:04,83
-1,,37.38333,-121.93333,DAL1338,1000,152,11/07/2016 20:06:26,0
-1,,37.55,-121.65,UAL477,10900,274,11/07/2016 20:06:38,258
-1,,34.2,-118.38333,RSP401,5000,256,11/07/2016 20:06:56,104
-1,,34.25583,-119.02556,SKW5514,18200,359,11/07/2016 20:07:07,91
-1,,37.41667,-121.96667,DAL1338,2300,213,11/07/2016 20:07:27,321
-1,,37.53333,-121.73333,UAL477,9500,268,11/07/2016 20:07:38,256
-1,,34.16667,-118.31667,RSP401,4700,227,11/07/2016 20:07:56,121
-1,,34.25056,-118.90389,SKW5514,19500,363,11/07/2016 20:08:08,93
-1,,37.45,-121.91667,DAL1338,4900,241,11/07/2016 20:08:27,50
-1,,37.5,-121.81667,UAL477,8500,257,11/07/2016 20:08:38,243
-1,,34.11667,-118.31667,RSP401,3700,175,11/07/2016 20:08:56,180
-1,,34.25417,-118.75611,SKW5514,20700,368,11/07/2016 20:09:10,88
-1,,37.4,-121.8,DAL1338,5800,241,11/07/2016 20:09:27,133
-1,,37.5,-121.9,UAL477,8000,263,11/07/2016 20:09:33,270
-1,,34.08333,-118.36667,RSP401,2700,145,11/07/2016 20:09:56,231
-1,,34.29472,-118.63583,SKW5514,21900,385,11/07/2016 20:10:13,68
-1,,37.35694,-121.80889,DAL1338,7400,257,11/07/2016 20:10:19,143
-1,,37.5,-122,UAL477,5900,260,11/07/2016 20:10:33,270
-1,,34.07056,-118.38028,RSP401,2000,143,11/07/2016 20:10:38,221
-1,,34.33583,-118.515,SKW5514,22900,386,11/07/2016 20:11:15,68
-1,,37.305,-121.73833,DAL1338,11000,258,11/07/2016 20:11:21,133
-1,,37.5,-122.1,UAL477,4500,234,11/07/2016 20:11:38,297
-1,,34.04917,-118.40722,RSP401,1200,129,11/07/2016 20:11:40,226
-1,,34.37583,-118.39111,SKW5514,24100,390,11/07/2016 20:12:17,69
-1,,37.23833,-121.72972,DAL1338,13200,251,11/07/2016 20:12:22,174
-1,,37.55,-122.15,UAL477,3900,191,11/07/2016 20:12:38,287
-1,,37.55639,-122.17972,UAL477,3200,201,11/07/2016 20:13:12,285
-1,,34.41639,-118.26861,SKW5514,25000,390,11/07/2016 20:13:19,68
-1,,37.24306,-121.80528,DAL1338,15000,264,11/07/2016 20:13:24,275
-1,,37.575,-122.23611,UAL477,1900,186,11/07/2016 20:14:14,293
-1,,34.46389,-118.12278,SKW5514,25900,398,11/07/2016 20:14:22,68
-1,,37.33667,-121.81139,DAL1338,15900,360,11/07/2016 20:14:26,357
-1,,37.58722,-122.29111,UAL477,1200,173,11/07/2016 20:15:15,286
-1,,34.50528,-117.99861,SKW5514,26700,398,11/07/2016 20:15:24,68
-1,,37.45861,-121.77278,DAL1338,16700,416,11/07/2016 20:15:27,14
-1,,34.54889,-117.86639,SKW5514,27100,409,11/07/2016 20:16:26,68
-1,,37.57528,-121.72361,DAL1338,18500,440,11/07/2016 20:16:29,19
-1,,34.59,-117.73778,SKW5514,27700,415,11/07/2016 20:17:28,69
-1,,37.69167,-121.6725,DAL1338,20000,442,11/07/2016 20:17:30,19
-1,,37.66704,-122.3629,SKW5259,1700,194,11/07/2016 20:17:40,2
-1,,37.68171,-122.3618,SKW5259,2100,212,11/07/2016 20:17:55,4
-1,,37.70936,-122.3778,SKW5259,3300,232,11/07/2016 20:18:27,306
-1,,34.63333,-117.60389,SKW5514,28100,425,11/07/2016 20:18:31,69
-1,,37.81417,-121.62,DAL1338,21600,463,11/07/2016 20:18:32,19
-1,,37.71225,-122.4017,SKW5259,4000,261,11/07/2016 20:18:44,258
-1,,37.70196,-122.4218,SKW5259,4800,274,11/07/2016 20:19:00,217
-1,,37.68352,-122.4292,SKW5259,5900,269,11/07/2016 20:19:15,183
-1,,37.66253,-122.4296,SKW5259,7000,271,11/07/2016 20:19:32,185
-1,,34.68667,-117.44139,SKW5514,28700,431,11/07/2016 20:19:33,68
-1,,37.95361,-121.55917,DAL1338,23300,475,11/07/2016 20:19:34,19
-1,,37.6399,-122.435,SKW5259,8000,275,11/07/2016 20:19:50,193
-1,,37.62152,-122.4401,SKW5259,8900,273,11/07/2016 20:20:05,193
-1,,37.60281,-122.445,SKW5259,9700,275,11/07/2016 20:20:20,192
-1,,38.08028,-121.50306,DAL1338,24700,479,11/07/2016 20:20:35,19
-1,,34.73306,-117.30722,SKW5514,29200,432,11/07/2016 20:20:35,67
-1,,37.56816,-122.4541,SKW5259,10800,299,11/07/2016 20:20:51,192
-1,,37.507,-122.4645,SKW5259,12100,328,11/07/2016 20:21:30,171
-1,,38.21056,-121.445,DAL1338,25900,490,11/07/2016 20:21:37,19
-1,,34.78667,-117.17639,SKW5514,29600,433,11/07/2016 20:21:37,63
-1,,37.48344,-122.4569,SKW5259,13000,329,11/07/2016 20:21:46,158
-1,,37.46571,-122.4443,SKW5259,13600,340,11/07/2016 20:22:05,141
-1,,37.44058,-122.4106,SKW5259,14800,342,11/07/2016 20:22:27,131
-1,,38.33722,-121.37361,DAL1338,26900,505,11/07/2016 20:22:38,24
-1,,34.83833,-117.04361,SKW5514,30100,435,11/07/2016 20:22:40,65
-1,,37.38717,-122.3394,SKW5259,16400,364,11/07/2016 20:23:12,131
-1,,38.44583,-121.20833,DAL1338,27900,523,11/07/2016 20:23:40,50
-1,,37.35168,-122.2908,SKW5259,17600,367,11/07/2016 20:23:42,132
-1,,34.89083,-116.91139,SKW5514,30600,436,11/07/2016 20:23:42,64
-1,,37.31561,-122.2417,SKW5259,18800,375,11/07/2016 20:24:12,132
-1,,38.535,-121.06694,DAL1338,29000,526,11/07/2016 20:24:42,51
-1,,37.2802,-122.1937,SKW5259,19900,378,11/07/2016 20:24:42,132
-1,,34.98333,-116.77778,SKW5514,31100,437,11/07/2016 20:24:44,50
-1,,37.24461,-122.1456,SKW5259,21000,382,11/07/2016 20:25:12,132
-1,,38.62333,-120.92528,DAL1338,30100,523,11/07/2016 20:25:43,51
-1,,37.21283,-122.1022,SKW5259,21900,386,11/07/2016 20:25:43,132
-1,,35.06139,-116.66694,SKW5514,31600,436,11/07/2016 20:25:46,49
-1,,37.17224,-122.0477,SKW5259,23000,393,11/07/2016 20:26:13,132
-1,,37.9,-121.25,N52PY,1000,155,11/07/2016 20:26:18,0
-1,,37.13567,-121.9986,SKW5259,23800,401,11/07/2016 20:26:43,132
-1,,38.71306,-120.77861,DAL1338,31400,524,11/07/2016 20:26:45,52
-1,,35.13806,-116.55472,SKW5514,32000,434,11/07/2016 20:26:48,50
-1,,37.91667,-121.3,N52PY,3400,168,11/07/2016 20:27:13,293
-1,,37.09314,-121.9408,SKW5259,24900,404,11/07/2016 20:27:13,132
-1,,37.05844,-121.894,SKW5259,25700,408,11/07/2016 20:27:43,133
-1,,38.79861,-120.63611,DAL1338,32300,509,11/07/2016 20:27:46,52
-1,,35.21667,-116.44389,SKW5514,32300,433,11/07/2016 20:27:51,49
-1,,37.86667,-121.28333,N52PY,5600,181,11/07/2016 20:28:13,165
-1,,37.02063,-121.8434,SKW5259,26300,416,11/07/2016 20:28:13,132
-1,,36.97998,-121.7889,SKW5259,27100,420,11/07/2016 20:28:43,133
-1,,38.90472,-120.46111,DAL1338,33500,516,11/07/2016 20:28:48,52
-1,,35.29389,-116.33056,SKW5514,32500,433,11/07/2016 20:28:53,50
-1,,37.83333,-121.21667,N52PY,7000,210,11/07/2016 20:29:13,122
-1,,36.93768,-121.7323,SKW5259,27800,426,11/07/2016 20:29:13,133
-1,,36.90382,-121.6873,SKW5259,28400,429,11/07/2016 20:29:43,133
-1,,38.99222,-120.31556,DAL1338,34400,517,11/07/2016 20:29:50,52
-1,,35.38722,-116.19222,SKW5514,32700,435,11/07/2016 20:29:55,50
-1,,37.8,-121.16667,N52PY,9200,182,11/07/2016 20:30:13,130
-1,,36.85783,-121.6257,SKW5259,29000,436,11/07/2016 20:30:13,132
-1,,36.8161,-121.57,SKW5259,29800,437,11/07/2016 20:30:43,133
-1,,39.07917,-120.17222,DAL1338,35200,509,11/07/2016 20:30:51,52
-1,,35.46306,-116.07528,SKW5514,33000,436,11/07/2016 20:30:57,51
-1,,37.76667,-121.11667,N52PY,10800,193,11/07/2016 20:31:13,130
-1,,36.77197,-121.5115,SKW5259,30300,442,11/07/2016 20:31:13,133
-1,,36.73977,-121.4686,SKW5259,30700,445,11/07/2016 20:31:44,132
-1,,39.16861,-120.02333,DAL1338,35900,508,11/07/2016 20:31:53,52
-1,,35.54389,-115.9625,SKW5514,33000,435,11/07/2016 20:32:00,49
-1,,37.73333,-121.06667,N52PY,12400,196,11/07/2016 20:32:13,130
-1,,36.6847,-121.3956,SKW5259,31400,448,11/07/2016 20:32:15,133
-1,,36.64057,-121.3372,SKW5259,32200,445,11/07/2016 20:32:46,133
-1,,39.25361,-119.87806,DAL1338,36500,511,11/07/2016 20:32:55,53
-1,,35.63028,-115.83278,SKW5514,33000,440,11/07/2016 20:33:02,51
-1,,37.7,-121.01667,N52PY,13200,229,11/07/2016 20:33:13,130
-1,,36.59848,-121.2815,SKW5259,32900,439,11/07/2016 20:33:16,133
-1,,36.55504,-121.2242,SKW5259,33000,443,11/07/2016 20:33:47,132
-1,,39.34083,-119.73417,DAL1338,37000,510,11/07/2016 20:33:56,52
-1,,35.70639,-115.71778,SKW5514,33000,438,11/07/2016 20:34:04,51
-1,,37.65,-120.95,N52PY,14400,232,11/07/2016 20:34:13,133
-1,,36.51306,-121.1694,SKW5259,33000,437,11/07/2016 20:34:19,133
-1,,33.94617,-118.443,VRD366,900,166,11/07/2016 20:34:45,265
-1,,36.48262,-121.1296,SKW5259,33000,438,11/07/2016 20:34:51,133
-1,,39.42611,-119.58694,DAL1338,37000,509,11/07/2016 20:34:58,53
-1,,33.94519,-118.4608,VRD366,1600,171,11/07/2016 20:35:05,266
-1,,35.78389,-115.60278,SKW5514,33000,434,11/07/2016 20:35:06,50
-1,,37.6,-120.88333,N52PY,15000,249,11/07/2016 20:35:19,133
-1,,33.94432,-118.4765,VRD366,1900,186,11/07/2016 20:35:20,267
-1,,36.42545,-121.0545,SKW5259,33000,440,11/07/2016 20:35:22,131
-1,,33.94361,-118.4906,VRD366,2200,200,11/07/2016 20:35:35,267
-1,,33.9424,-118.5094,VRD366,2500,210,11/07/2016 20:35:50,266
-1,,36.40741,-121.02797,SKW5259,33000,442,11/07/2016 20:35:54,131
-1,,39.51528,-119.43528,DAL1338,37000,520,11/07/2016 20:36:00,53
-1,,35.86,-115.48778,SKW5514,33000,439,11/07/2016 20:36:09,50
-1,,37.56667,-120.81667,N52PY,16700,229,11/07/2016 20:36:19,122
-1,,33.93787,-118.5519,VRD366,3000,260,11/07/2016 20:36:21,263
-1,,36.34081,-120.9314,SKW5259,33000,428,11/07/2016 20:36:25,130
-1,,33.93649,-118.5657,VRD366,3300,261,11/07/2016 20:36:36,264
-1,,33.9342,-118.59528,VRD366,4300,260,11/07/2016 20:36:51,265
-1,,36.29599,-120.8674,SKW5259,33000,428,11/07/2016 20:36:59,130
-1,,39.60333,-119.285,DAL1338,37000,520,11/07/2016 20:37:01,53
-1,,33.93146,-118.6175,VRD366,5000,259,11/07/2016 20:37:09,256
-1,,35.9525,-115.35056,SKW5514,33000,435,11/07/2016 20:37:11,51
-1,,33.92047,-118.6382,VRD366,5500,263,11/07/2016 20:37:24,225
-1,,36.26247,-120.8193,SKW5259,33000,425,11/07/2016 20:37:29,130
-1,,33.90349,-118.6494,VRD366,6200,262,11/07/2016 20:37:41,198
-1,,33.88458,-118.6498,VRD366,6700,269,11/07/2016 20:37:58,164
-1,,36.21969,-120.7583,SKW5259,33000,426,11/07/2016 20:37:59,130
-1,,39.70833,-119.10333,DAL1338,37000,520,11/07/2016 20:38:03,53
-1,,36.0275,-115.2375,SKW5514,33000,431,11/07/2016 20:38:13,51
-1,,37.49,-120.72194,N52PY,18600,225,11/07/2016 20:38:16,135
-1,,33.86421,-118.6322,VRD366,7200,284,11/07/2016 20:38:16,124
-1,,36.18283,-120.7056,SKW5259,33000,426,11/07/2016 20:38:29,130
-1,,33.86405,-118.584,VRD366,8300,297,11/07/2016 20:38:48,64
-1,,36.14511,-120.652,SKW5259,33000,426,11/07/2016 20:38:59,130
-1,,39.79667,-118.95222,DAL1338,36900,520,11/07/2016 20:39:05,53
